author,comment,published_at,like_count
@syifa0248,OK GASS,2024-03-21T03:05:04Z,1
@SulasMini-rh3vc,Orang tulus tuh beda yaa klo pidato 😭,2024-03-21T03:04:43Z,0
@kongcrit,"Selamat pak Prabowo,, kalo ada pemilu ulang pun gw coblos pak prabowo ga di bilik lagi, gw coblos depan mata petugas KPPS dan saksi",2024-03-21T03:03:15Z,0
@ojimazza9733,"Minim gagasan, hanya ingin berkuasa😢",2024-03-21T03:03:02Z,0
@nuclear888,New Orde,2024-03-21T03:02:54Z,0
@masrumkeliata2895,Alhamdulillah akhirnya selamat dengan kecurangan😂😂😂,2024-03-21T03:02:08Z,0
@story_myfish1063,titip nasib nggih pak...mugi sae....,2024-03-21T03:01:59Z,0
@RAFFAANDKAI,Terlihat ada beban yang berat di raut muka pak Prabowo,2024-03-21T03:01:49Z,0
@AruanntanTV,"Yaa allah terharu saya, 3 kali saya pilih pak Prabowo, dan tahun ini dia menang, semoga bapak selalu diberikan kesehatan pak, semoga sidiq, amanah, tabliq, fatonah, untuk negeri ini, saya sampai keluar air mata lo, semoga bapak selalu di lindungi Allah SWT, dan semoga negara ini menjadi lebih baik pak..selamat sekali lagi semangat",2024-03-21T03:01:16Z,0
@florynmage2568,"tolong pak, anis g usah di kasih panggung.",2024-03-21T02:59:59Z,0
@saputraali4095,Saya ga milih bapak.. tapi tolong pak perbaiki bangsa ini ... Jgn seperti sevelumnya... Cukup lulusan kerja ojol sawit kerja cari ikan tapi hasilnya pun sedikit sekali pak... sekali lagi saya tidak memilih bapak tapi tolong pak... Saya yakin bapak prabowi mampu,2024-03-21T02:58:34Z,0
@AnandaSutrisno,Saya akan kembali ke kota saya,2024-03-21T02:58:20Z,0
@NokiaTiga-o5v,Alhamdulillah,2024-03-21T02:58:11Z,0
@cindyrokrok1583,"alkhamdulillah...
❤❤❤🎉🎉🎉🎉🎉",2024-03-21T02:56:57Z,0
@dinasp3ap2kb65,weh...yg koment banyak dari torang gas...wkwkwkwkwkwk,2024-03-21T02:56:42Z,0
@Yukita0927,Sehat selalu pak prabowo,2024-03-21T02:56:08Z,0
@blizter_vst743,Waktu yang akan menjawab,2024-03-21T02:55:23Z,0
@srisedayu3245,Smg Ind  makmur sjahtera gemah ripah loh jinawe di hindarkan dr sgl bentuk kgaduhan k ributan  dan hal2 yg tak di harp kan  aamiin,2024-03-21T02:55:10Z,0
@joewilson27,Mr Prabowo  looks calm and not so raging as long as he isn't with amien rais and partai sapi,2024-03-21T02:55:10Z,0
@Rasianto-bz2pt,Ssemoga 01 dan  03 cepat legowo,2024-03-21T02:54:45Z,0
@reakcolol,Siap jendral ❤,2024-03-21T02:53:19Z,0
@ewuhngaran6408,"Alhamdulillah 
🙏🙏🙏✌",2024-03-21T02:52:46Z,0
@niketuteni7320,CONGRATULATIONS@BAPAK PRABOWO SUBIANTO  AND MAS GIBRAN RAKABUMING RAKA ❤❤,2024-03-21T02:52:33Z,0
@hiltonsirait3934,Fahri Hamzah ngak di salam ada aapa pak prabowo,2024-03-21T02:52:12Z,0
@NoobGaming-fp7su,"Selamat buat BPK Prabowo,semoga amanah amin",2024-03-21T02:52:10Z,0
@andypranataputra4201,Gibran mana yaaa😮😮,2024-03-21T02:51:50Z,0
@srisedayu3245,To pragib congrat slmt bekerja mngemban amanah rakyat smg smua ssuai ekspektasi bg kt smua,2024-03-21T02:50:59Z,0
@Novie_Carissca,Congrats buat pak Prabowo Subianto dan Gibran Rakabuming 🎉🎉❤❤,2024-03-21T02:48:52Z,0
@arikpuji.9699,"Alhamdulilah ,,Selamat bapak prabowo dan mas gibran semoga bisa menjalankan tugas dg baik ,, semoga d beri kesehatan,,",2024-03-21T02:48:33Z,0
@chairuddin86,Sepatunya Bang Yusril keren.... ❤,2024-03-21T02:47:52Z,0
@toragalih,Oke gas,2024-03-21T02:47:44Z,0
@TumungguSilitonga,Rakyat mana????,2024-03-21T02:47:25Z,0
@babehmuksin6974,jbtn kl di raih dngn cara curang licik dan culas pasti akan berakhir kehancuran dan kehinaan,2024-03-21T02:46:38Z,0
@ahmadsawit1045,Wes tuwekkk,2024-03-21T02:46:33Z,0
@Dalimuntheyy,"Saya ada dibarisan 01,saya mengucapkan selamat untuk Jendral,semoga Negeri ini semakin makmur ditangan Jendral",2024-03-21T02:46:25Z,0
@cepiramadanramadan7619,saya dari jawa pulang demi nyoblos sigemoy ❤,2024-03-21T02:45:33Z,0
@nurrohmat5732,prabowo pling oye,2024-03-21T02:45:32Z,0
@fredysusilo8084,Alhamdulillah ya Allah...,2024-03-21T02:45:06Z,0
@kutuloncat9591,Pak prabowo mengajarkan kita untuk tidak menyerah.selama benar baik tulus iklas dan demi tujuan mulia jangan putus asa.,2024-03-21T02:44:31Z,0
@babehmuksin6974,"Rakyat yng bdoh krna  di sumbat bansos jadi buta dan tuli di tambah suara  hantu dan syetan ,irng sdh meninggl kok msh nyoblos",2024-03-21T02:44:05Z,0
@felikhermanto9007,Selamat pak Prabowo-Gibran🎉🎉😊😊,2024-03-21T02:43:09Z,0
@qqq5757,Uluh uluh akirnya kesampaian jd preciden ...,2024-03-21T02:42:43Z,0
@amriyahnurul1824,alhamdulillah selamat pak wowo..semoga amanah dan barokah untuk Indonesia Aamin,2024-03-21T02:42:36Z,0
@desyysandi9990,"Bismillahirohmanirohim,,Allahu Akbar ,,Alhamdulilahirobbil alamin,,Semoga pak prabowo mampu mengemban mandat Dari seluruh rakyat indonesia slalu dlm Lindungan Allah😭🤲",2024-03-21T02:41:37Z,0
@Susah_glory,Kata kata negarawan sejati beda ma kata kata kata si ABAH. ABAH PENUH PROFOKASI,2024-03-21T02:40:20Z,0
@sarwonogonogono4548,ingat anda anda ini dipilih dibulan yang suci maka anda harus suci dan bersih kepada rakyat itu aja pesanku. baraqallahhufikum,2024-03-21T02:39:40Z,0
@KiwKiw-vu2bq,Semoga Terus Amanah Ya Pak Prabowo Dan Selalu Jadi Kebanggaan Masyarakat Indonesia.,2024-03-21T02:39:17Z,0
@AuliaFitriinara,Aa Raffi Ahmad dan mam Gigi tidak di sebut pak Prabowo Prabowo? 😁Itu fans berat ku.🫰🫰🫰,2024-03-21T02:38:27Z,0
@rizalzulmyzulmy723,Kami dari mojokerto mendukung mu pakk,2024-03-21T02:38:18Z,0
@Setawan-w6e,"Alhamdulillah ... Mari kita bersatu utk menjujung tinggi Persatuan da Kesatuan 
DEMI INDONESIA MAJU 🇮🇩⚘",2024-03-21T02:37:22Z,0
@hadiasmoro5466,Akulah pendukungmu❤,2024-03-21T02:36:36Z,0
@Mora_Official-Account,"Horeeee, presidenkuuuuu❤❤❤",2024-03-21T02:35:33Z,0
@fajartemen1016,Bismillah....selamat jendral 👏👏👏,2024-03-21T02:32:57Z,0
@dewpurwanti1037,SEHATTT SELALUUUU PAAAAA ______________,2024-03-21T02:32:43Z,0
@lemotbanget7108,"Saya pemilih 03 selamat untuk pak prabowo,,semoga amanah...",2024-03-21T02:32:31Z,0
@HJSHadirJadiSahabat,Wakil presidennya g dirangkul om..kok berdiri jauh.. sudah mulai aneh y,2024-03-21T02:31:50Z,0
@ObertSabar-jn6hp,"MUDAH2AN SIbowo GAK JADI PETUGAS SIjoko😂😂😂

TDK NIPU RAKYAT.. DAN NKRI TETAP UTUH..😂😂",2024-03-21T02:31:05Z,0
@abdullamboysinaga6412,"Selamat buat pasangan terpilih dan selamat buat Indonesia, semoga Indonesia makin maju.",2024-03-21T02:30:57Z,0
@hanzvluz5858,alhamdulillah...semoga amanah,2024-03-21T02:29:28Z,0
@nurbaityrachmad,Alhamdulillah Pak Prabowo semoga memperhatikan kebutuhan rakyat Aamiin,2024-03-21T02:28:53Z,0
@marihot9662,"Hari ini kita ada mungkin besok tdk ada ,kemenangan  gampang diraih apalagi dgn Kekuasaan gampang,Kemenangan sebaiknya oleh Kebenaran atau KESADARAN DLMMEMILIH  BUKAN SEBALIKNYA ,menang karena paksaan keknya gak benar (disana sini ada didalm sel) apa ini😂😂😂😂😂😂😂",2024-03-21T02:28:38Z,0
@user-nana18,Alhamdulillah persiden ku ❤❤❤❤❤,2024-03-21T02:28:20Z,0
@donaldtrumpthepresidents8293,Buat Indonesia berjaya dan aman kembali pak seperti era pak Harto,2024-03-21T02:27:28Z,0
@dewpurwanti1037,SEDIHH...BAHAGIAAA❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-03-21T02:26:33Z,0
@bambangaw1974,Alhamdulillah....fii Amanillah Pak Prabowo Gibran....semoga senantiasa sehat selamat sukses amanah dan bijaksana bahagia seluruh rakyat Indonesia...aamiin Allahumma aamiin.,2024-03-21T02:25:06Z,0
@miatichrist856,😂😂😂 kata siapa ?,2024-03-21T02:23:50Z,0
@marihot9662,"Thn 1996---1997 yg lalu Zaman suharo orde baru pun paskali seperti yg ada saat ini ,jdi jgn kita legalkan dan jg bangga karena meNang olekarena Kekuasaan paksaan",2024-03-21T02:23:29Z,0
@adikurniawanadik,Allhamdulailah pilihan kami sekeluarga tinggal menunggu dilantik❤,2024-03-21T02:23:25Z,0
@bruneigadong2494,Alhmdlilh ya Allah pragib❤️❤️,2024-03-21T02:23:22Z,0
@maricimarici9734,Maka nyatalah perjuanag kita semua  Bapak Prabowo Gibran  menjadi RI1,2024-03-21T02:22:43Z,0
@lioefung5973,..2014 .2019  2024 ..sll  di  hati  dg  jend  bp  ps ...berkati lah  berliau  sehat  sll  sukses  sll ..nkri  kaya  raya ..rakyat  kaya  sejahtera  ❤❤❤,2024-03-21T02:22:25Z,0
@2511x01,Samsul kemana? Udah mulai dingin ya?,2024-03-21T02:22:13Z,0
@KeyNaovanChanel,Selamat ya pak ✌,2024-03-21T02:22:11Z,0
@cio-uy8ot,Alhamdulillah,2024-03-21T02:21:42Z,0
@Apria565,"Selamat pk jendral smg bs mmbawa negara ini maju makmur sejahtera n smakin disegani dunia,.. slm dr Kalimantan..❤🇮🇩",2024-03-21T02:20:35Z,1
@1233-b5v,Alhamdulillah..setelah 3x pencalonan 3x mendukung..Alhamdulillah akhir nyaa terwujud,2024-03-21T02:19:56Z,0
@rasyidismadigantengbanget,Selamat kepada pak prabowo subianto komando NKRI 💪💪,2024-03-21T02:19:25Z,0
@AnginLaut.,👍👍👍,2024-03-21T02:19:17Z,0
@pbschannel8111,"Selamat Pak,mari kita sama-sama bekerja keras menuju Indonesia Emas 2045th",2024-03-21T02:19:10Z,0
@sulaemanslkw4481,"Saya sangat kagum atas RAMALAN GUS DUR, amazing! Pengkhianat GUS DUR akan tersungkur dan menjadi GELANDANGAN POLITIK seperti sudah terjadi pada AR.",2024-03-21T02:19:08Z,0
@Kucinggarong777,"Selamat Pak Prabowo dan Pak Gibran, Bersatu kita teguh❤❤❤",2024-03-21T02:18:48Z,0
@Batuwangi.Dohc5049,Kita ttp kawal sampe hari pelantikan pak jendral,2024-03-21T02:18:12Z,1
@zig-zagchanel5505,Dari kalimat Prabowo tulus sekali dia. Semoga para pendukungnya nnti di pemerintah kompak menjalankan visi misi Prabowo..,2024-03-21T02:16:19Z,6
@SoniaMui554,"Alhamdulillah ya Allah  , dengan bersyukur kepada Allah 
Saya sudah selesai dengan tugas saya coblos nomer dua
Dan kini tugas bapak Prabowo dan mas Gibran untuk mensejahterakan rakyatnya dan membangun Indonesia lebih baik lagi , Semoga kita semua selalu dalam lindungan Allah swt",2024-03-21T02:16:14Z,0
@cicihsuhaimi4320,😊😊o😊,2024-03-21T02:15:53Z,0
@bangajieh,Tugas saya adalah nyimak,2024-03-21T02:15:28Z,0
@ariefontowiryo9309,"Saya mendukung Prabowo Subianto, asal korupsi tidak semakin menggila",2024-03-21T02:15:03Z,0
@radenrachmat2549,"Semoga Jendral bisa tangkap penghianat2 Bangsa dan Negara yang sudah buat gaduh NKRI yg menggelembungkan suara Rakyat yang Jujur, tangkap semua Jendral sampai ke akar2nya hukum mereka seberat2nya. Jika tidak maka akan datang hukuman dari Allah SWT, Insya Allah",2024-03-21T02:14:34Z,0
@donniesitepuchannel7514,Wakilnya mana ??,2024-03-21T02:13:46Z,0
@bernadetasuryati9377,Kami warga NTT mengucapkan Selamat kpd pak Prabowo-Gibran,2024-03-21T02:13:43Z,0
@KardiantoKardi-tn9hw,Jangan sombong dulu belum resmi👍👍👍,2024-03-21T02:13:29Z,0
@MarikMarin,"tiga pemilu aku tetap milih pak Prabowo dan pada hari ini bapak menang saya yakin insya Alloh bapak amanah,karena saya meyakini ketulusan bapak terhadap negeri ini",2024-03-21T02:12:41Z,0
@hermanpitoy6938,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-03-21T02:12:20Z,0
@gatotsujarwanto6098,"2014 & 2019 kami pilih prabowo...
2024 kami pilih anies...
Dan walau kalah kami terima.  Karena pertandingan pasti ada yg menang dan kalah....
Dan kami ucapkan selamat pd pemenang prabowo.",2024-03-21T02:12:02Z,0
@gasendrawardana2359,Aku pendukung setia mu dari 2014 selamat atas kemenangan bapak PRABOWO SUBIANTO DAN GIBRAN RAKA BUMING RAKA semoga apa yang di janjikan bisa di tepati,2024-03-21T02:11:18Z,0
@hendrokiko8838,"Ngapain sih siMonyet zulkifli hasan deket2 pak prabowo,gak rela pak prabowo dideketin simonyet.",2024-03-21T02:10:47Z,0
@hendanuwarsoenda4047,"Ya Allah berikanlah kekuatanMu,untuk mengemban amanah kepada Bapak Prabowo ❤",2024-03-21T02:10:44Z,0
@fidivlog6825,"1 PERMINTAAN SAJA PAK JEND. PRABOWO!
TOLONG ANIS JANGAN DI MASUKAN DI KABINET.
BIKIN RIBET 😅",2024-03-21T02:09:57Z,0
@SulaEman-gx1uf,INNALILLAHIWAINNALILLAHIROJIUUUUUN..,2024-03-21T02:09:30Z,0
@Jemekite87,Siap siap minum asam sulfat pendukungnha 🤣🤣🤣,2024-03-21T02:07:12Z,0
@Rukmanaa,alhamdulilah pemilu udah selesai selamat buat pak prabowo dan mas gibran sang sukarno kecil kita udah kembali siap siap indonesia menjadi macan asia kembali congratulation prabowo gibran ❤‍🔥❤‍🔥❤‍🔥MENYAlA PRABOWO KU ❤‍🔥❤‍🔥❤‍🔥,2024-03-21T02:07:03Z,0
@scripttex0,Lho itu masih ada Mayor Teddy ?,2024-03-21T02:07:00Z,0
@DhanzikaAetafa,Sangat bijak dan tetap rendah hati🩵,2024-03-21T02:05:49Z,0
@gapurameta,Selamat Jendral ... Lanjutkan !,2024-03-21T02:05:37Z,0
@MarikMarin,Alhamdulillahirobbil'alamiin,2024-03-21T02:05:27Z,0
@mamatmakkoijau1041,Betul sekali apa yg di ucapkan almarhum Gus Dur ttg P Prabowo sehat slalu ya Paak...,2024-03-21T02:04:43Z,0
@ndangdani8682,Rakyat yg mana?,2024-03-21T02:04:09Z,0
@orangindonesia2712,"Selamat untuk pak prabowo
Saya minta habisin semua begal dan maling yg ada di indonesia bila perlu hidup kan lagi operasi petrus 
Biar indonesia aman",2024-03-21T02:02:38Z,0
@cetakgolll1073,"Harusnya namanya jangan pemerintah, masa rakyat sudah bayar mereka masih dijuluki pemerintah 🤦",2024-03-21T02:00:46Z,0
@samuputramunasamu4785,"selamat pak jendral, sehat slalu.",2024-03-21T01:59:48Z,0
@MuhammadraffaAlfatih-p5z,Tugas ku pun sudah selesai pak jga amanah kami pak untuk Indonesia emas,2024-03-21T01:59:36Z,0
@odednelson6352,TAHNIAH..SEMOGA INDONESIA BERTAMBAH MAJU DI BAWAH PIMPINAN PAK PRABOWO-GIBRAN,2024-03-21T01:58:57Z,0
@Sugiono.S,"Alhamdulillah za  Allah semoga diberi umur panjang ,kesehatan amin..bravo pak Prabowo ...salam Tuban Jatim.",2024-03-21T01:58:49Z,0
@Penggemar200,Emak emak ❤❤❤❤❤,2024-03-21T01:57:39Z,0
@dadanhadiansah5248,Alfatihah untuk gusdur,2024-03-21T01:57:02Z,0
@gaminggrupbtk4694,Ingat tidak semua,2024-03-21T01:56:37Z,0
@fauzanganteng5475,Alhamdulillah.,2024-03-21T01:56:33Z,0
@Kimrahmatia09,❤❤❤❤,2024-03-21T01:56:24Z,0
@njtv6285,"Selamat jendral. Saya titip bangsa dan negara ini kepada mu 🫡 
Ijin jendral jangan ajak anies dan ganjar Jendral. Biar mereka jadi gelandangan politik seperti amin rais",2024-03-21T01:55:53Z,0
@VieeVelocia17,Ingat ya pak dipilih rakyat untuk raykat,2024-03-21T01:55:27Z,0
@suhartiniyunus2676,Semoga Pa Prabowo realisasikan janji nya jangan bikin rakyat miskin beli beras antri dan yang penting korupsi saat nya harus ditumpas tanpa pandang bulu. Kami menunggu realisasi janji bapak,2024-03-21T01:55:20Z,0
@browny8574,aura presidennya nampak beda sama yg ono,2024-03-21T01:55:17Z,0
@VieeVelocia17,Semoga pak wowo amanah dan mau memajukan Indonesia dan memajukan kesejahteraan seluruh rakyat indonesia.,2024-03-21T01:53:58Z,1
@sricahyani4577,Bangga banget dengan cara gak bener.. Kita liat aja gmn nanti,2024-03-21T01:53:41Z,0
@bintirukanah535,"Terharu banget gak terasa air mata menetes, Alkhamdulilah bapak prabowo dan mas gibran menang, semoga bisa mengembab tugas negara debgan amanah, semoga Indonesia makin maju dan jaya serta sejahtera",2024-03-21T01:53:41Z,7
@Tukang_Batu,"alhamdulillah akhirnya gaji guru naik 2,5juta dan bisa makan minum susu gratis",2024-03-21T01:52:40Z,1
@ahmadchoiron6237,Selamat pak prabowo semoga lima tahun kedepan indonesia semakin sejahtera dalam pimpinanmu,2024-03-21T01:52:33Z,0
@MohammadDahri-lh2tz,"Madura hadir syukur Alhamdulillah yg kita bangga"" kan bapak jendral Prabowo menang dgn meyakinkan semuga pragib di lindungi Allah SWT amanah dan di ridhoi Allah amin"" ya robbal alamin",2024-03-21T01:52:20Z,0
@anwarerys7530,Selamat bp jendral merdeka semoga      amanah selamanya menuju Indonesia majuuu,2024-03-21T01:52:18Z,1
@VieeVelocia17,Pak wowo muka persis banget almarhum uwa aku ya telah tiada.  Aku jd inget dan sedih selalu melihat wajah pak wowo ini aku jd kangen uwa aku,2024-03-21T01:50:46Z,1
@BigJheey,"ini yang nama nya pantang penyerah dari seorang prajurit,,,,KOMANDO!!!",2024-03-21T01:50:01Z,0
@cupita,"Kepada pemilih 01 & 03  mari bersatu menjadi saudara sebangsa dan setanah air...mari kita sama2 bergandeng tangan untuk kemajuan bangsa ini,...",2024-03-21T01:49:35Z,0
@BangBudsyahri,"Semoga sehat dan bisa mewujudkan seluruh impiannya pak.Prabowo, sekarang Indonesia terletak di pundak anda, bekerjalah untuk mensejahterakan dan kemakmuran rakyat indonesia, semoga sehat selalu",2024-03-21T01:48:50Z,0
@VieeVelocia17,Alhamdulillah ya allah,2024-03-21T01:48:13Z,1
@niningsuparni5208,nkri harga mati,2024-03-21T01:47:21Z,0
@FerryFachrizal,"Selamat pak, kami titipka😊n bangsa ini, untuk indonesia😊 yg lebih maju😊😊😊",2024-03-21T01:47:16Z,0
@roniwijayanto7814,Langgsung di kasih makan pas,2024-03-21T01:47:09Z,0
@fitriwidia3031,cari di comen mz gibran dimna?,2024-03-21T01:46:57Z,0
@imasmaspuroh8457,"Saya tidak berhenti memilih pak Prabowo sekarang akhir nya menang,selamat ya pak Prabowo Gibran",2024-03-21T01:46:49Z,0
@susiatiretno2244,Mantap Bpk prabowo... Dg kepemimpinan Bpk smg Indonesia bersih dari KKN.. Utama nya dlm pegawai BUMN... Bener2 bersih.. Tdk ada istilah ada orang dlm akan lancar diterima.. Tak ada orang dalam akan susah diterima... Sy percaya Bpk Prabowo akan tegas menindak apabila ada yg gak bener,2024-03-21T01:46:44Z,0
@matsaja9465,01 03 demo lagi gak ya🤣🤣🤣,2024-03-21T01:46:23Z,0
@breadcat5969,Kirain sirekap yg ada ditangan kami😂,2024-03-21T01:46:22Z,0
@NeodaJunior,"AKAR BUSUK, POHON BUSUK, DAUN BUSUK AKAN MENGHASILKAN BUAH BUSUK, SIAPAPUN YG MEMAKAN BUAH TERSEBUT AKAN MERASAKAN EFEK BUSUKNYA DALAM WAKTU TERTENTU !!! Itu Fakta yg selalu berulang ....",2024-03-21T01:46:10Z,0
@hendrasunandar3601,karawang mndukung prabowo 02,2024-03-21T01:46:08Z,1
@Upin-Ipin219,Kami tidak memilih anda...sori...ye....,2024-03-21T01:45:56Z,0
@JoniShopee77,Selamat pak prabowo semoga Allah Swt selalu melindunggi Bpk dan seluruh rakyat Indonesia aminn yrbl alaminn,2024-03-21T01:45:41Z,0
@ihsanadi1319,Semoga sehat slalu pak,2024-03-21T01:45:20Z,0
@ApeMetanila,Sblmnya aku tau bw prabowo gibran menang gas terus biar 03 melihat dgn terang benderang.,2024-03-21T01:45:19Z,0
@yenniascaryani5112,Alhamdulillah...presidenku selanjutnya SDH terpilih. Selamat BPK . Prabowo Subianto dan Mas Gibran,2024-03-21T01:45:14Z,0
@BudiCell-r8y,Prabowo Gibran mantap,2024-03-21T01:44:25Z,0
@ndarisun6702,Terima kasih ya Alloh semoga bapak amanah ya ❤❤❤,2024-03-21T01:44:07Z,0
@fitriwidia3031,q salfok sma sepatu pak yusril keren bngett 🤭🥰,2024-03-21T01:43:48Z,0
@universalcocofactory9600,"SELAMAT PAK, TITIP INDONESIA PAK !!! MAJUKAN INDONESIA, MATIKAN KORUPTOR",2024-03-21T01:42:35Z,0
@heririot144,Pasukan Makan siang gratis menang selamat ya smg jajinya bs kalian nikmati,2024-03-21T01:42:18Z,0
@Maftukhi-i2i,"Kalau pengin adil mestinya Prabowo menolak keputusan KPU ,karena pemilihan umum di lakukan dengan curang .
Sy tidak memberikan mandat kepada Prabowo dan semua menterinya",2024-03-21T01:41:37Z,0
@heldapasaribu6797,"selamat ke pd prabowo gibran,",2024-03-21T01:40:42Z,0
@anisofiatun9704,Alhamdulillah.. Semoga kedepan Indonesia lbh baik dan lebih maju..aamiin yaa Allah🥰,2024-03-21T01:40:39Z,0
@tanpanama-b6z,gk salah aku memilihmu jendral.meskipun pas hari pencoblosan aku sakit tapi demi bapak.aku lwn sakitku..slmt ya pak,2024-03-21T01:40:26Z,0
@talangmarak5134,Mantap pak ..❤❤❤❤❤,2024-03-21T01:39:32Z,0
@officarmanullang4806,"Tugas Saya sdh selesai JENDRAL..."" AKU TITIPKAN SUARA RAKYA YG BERKUASA INI UNTUK DI PERGUNAKAN MEMBAWA BANGSA INI MENJADI NEGARA MAJU DAN SEJAHTERA..❤❤❤",2024-03-21T01:39:09Z,0
@Black22741,"Jawa timur hadirrr..bojonegoro,✌",2024-03-21T01:39:05Z,0
@ZulFahmi-q1j,GAS SPONTAN 02 MANTAP OKE THANKS,2024-03-21T01:39:00Z,0
@JuraganAsbak,Gibran Kok Gak mendapingi ya ?,2024-03-21T01:39:00Z,0
@ritaatna1476,"Doa seluruh rakyat indonesia akhirnya,  pak prabowo 2024  presidenku🇮🇩🤲",2024-03-21T01:38:45Z,0
@agungsayoga4240,Selamat Bli Prabowo...Presidenku ....Rahayu,2024-03-21T01:37:31Z,1
@hendrirahayu2744,selamaat pak prabowo semoga amanah dalam menjalankan tugas negara demi kemajuan seluruh rakyat indonesia.,2024-03-21T01:36:31Z,0
@delfibendalina5314,Selamat menjalankan amanat rakyat 🫰✌️,2024-03-21T01:36:25Z,0
@tenaalamsyah4999,Sambut pimpinan negri,2024-03-21T01:36:24Z,0
@aguswidodo7772,putraku ikut andil jadi saksi 02 di TPS,2024-03-21T01:36:15Z,0
@Njunx10minutesastro,"Pak Prabowo masih harus bersabar sampe oktober nanti, selamat pak,kami titipkan negeri ini padamu 🎉",2024-03-21T01:35:42Z,0
@galanggeleng4206,Komisi atuh bosss...ora punya kopi pisan ini,2024-03-21T01:35:24Z,0
@sarsar1557,"Semoga menjadi pemimpin yang amanah, jujur dan adil",2024-03-21T01:34:26Z,0
@unknowncreaturs67,mandat rakyat ato mandat wowo pak :v,2024-03-21T01:33:27Z,0
@AFKAR_GANTENG,Alhamdulillah❤✌,2024-03-21T01:33:14Z,1
@ReyviantiniChanel,"Selamat ya bapak jendral semoga amanah aamiin,,,trus saya cuman minta satu permintaan pak,,kami para BMI jangn di persulit dgn peraturan biacukai pak,,kami di luar negeri cuman pengen pulang kampung untk keluarga kami ,kami bawa oleh2 buat mereka,knp harus di batasi pak,,kami di luar negeri banyak barang pak ,krn kami di luar negeri lama,otomatis beli banyak barang,,,pak kami pulang ke indonesia merasa sulit pak,takut untk pulang krn harus bayar denda barang kami,,,kami para BMI penyumbang Devisa negara terbesar nomer 2 pak,knp harus di persulit,,ini saya mewakili para BMI pak,,,makasih",2024-03-21T01:31:21Z,0
